Date,Nifty500_PE,Nifty500_PB,Earning_Yields_%,3M_Yield_India,2Y_Yield_India,10Y_Yield_India,India_Yield_Spread,10Y-3M_Yield_India,10Y-2Y_Yield_India,3M_Yield_US,2Y_Yield_US,10Y_Yield_US,10Y-3M_Yield_US,10Y-2Y_Yield_US,pct_change
1999-05-19,15.69,1.93,5.49,8.9,10.85,11.84,6.35,2.94,0.99,4.61,5.34,5.6,0.99,0.25,0.7822189529853258
2010-04-22,19.63,3.3,4.37,4.1,6.02,7.98,3.61,3.88,1.97,0.16,1.03,3.77,3.61,2.74,0.6625005738419869
2009-11-03,17.6,2.93,5.05,3.27,5.9,7.24,2.19,3.97,1.33,0.05,0.92,3.47,3.42,2.55,0.739620920468417
2007-09-14,18.9,4.32,4.89,7.0,7.61,7.89,3.0,0.89,0.28,3.96,4.05,4.46,0.5,0.41,0.09363694962968805
2013-02-01,17.99,2.64,5.43,7.97,7.75,7.9,2.47,-0.07,0.15,0.07,0.27,2.03,1.96,1.76,0.8971083984170523
2014-10-22,21.23,2.95,4.84,8.43,8.29,8.35,3.51,-0.08,0.06,0.02,0.37,2.23,2.21,1.86,0.3916461458389975
2005-12-28,18.3,3.68,5.91,6.1,6.21,7.12,1.2,1.02,0.91,3.94,4.38,4.38,0.44,0.0,1.0772073243739806
2005-12-19,18.52,3.73,5.81,5.81,6.19,7.12,1.3,1.31,0.92,3.91,4.38,4.44,0.53,0.06,1.0380812590463373
2009-10-27,19.84,3.11,4.67,3.24,5.92,7.33,2.66,4.09,1.41,0.08,0.93,3.45,3.38,2.52,0.5980127266299682
2014-09-26,21.29,2.98,4.8,8.54,8.41,8.44,3.63,-0.1,0.02,0.01,0.59,2.54,2.52,1.95,0.4318890651992089
2007-01-29,19.48,4.45,4.79,7.3,7.53,7.9,3.11,0.6,0.37,5.11,4.99,4.89,-0.22,-0.1,0.1108190976784933
2009-03-26,13.25,2.06,6.83,4.95,5.67,7.02,0.19,2.07,1.35,0.15,0.92,2.75,2.6,1.83,1.118874773139746
2010-11-11,23.36,3.51,3.98,6.85,7.25,8.08,4.1,1.23,0.83,0.13,0.43,2.65,2.52,2.22,0.27053423185857994
2012-12-31,18.43,2.62,5.35,8.17,8.03,8.04,2.69,-0.13,0.01,0.05,0.25,1.76,1.71,1.51,0.9321590825243231
2001-02-22,20.67,2.23,4.93,8.45,9.29,10.28,5.36,1.83,0.99,5.0,4.6,5.16,0.16,0.55,1.504933106048866
2009-08-28,19.69,3.21,4.7,3.4,5.93,7.33,2.62,3.93,1.4,0.14,1.02,3.45,3.31,2.43,0.5738795155780976
2009-11-23,20.05,3.19,4.41,3.27,5.49,7.22,2.81,3.95,1.73,0.03,0.73,3.35,3.33,2.62,0.5730482204362801
2003-06-23,15.14,1.82,8.04,4.97,5.15,5.72,-2.32,0.75,0.57,0.85,1.2,3.31,2.46,2.11,3.7635762357855658
2005-06-23,17.91,3.31,7.1,5.32,6.02,6.82,-0.28,1.5,0.8,3.01,3.62,3.96,0.94,0.34,1.3041040829278616
2014-01-28,18.0,2.37,5.61,8.86,8.44,8.74,3.13,-0.12,0.3,0.05,0.34,2.75,2.7,2.4,0.8944625683175866
1999-12-17,23.62,2.72,4.33,9.0,10.32,11.35,7.02,2.35,1.03,5.44,6.13,6.29,0.85,0.16,0.32641072753612943
2007-01-04,20.05,4.31,4.68,7.05,7.24,7.58,2.91,0.53,0.34,5.02,4.7,4.61,-0.42,-0.1,0.25594218576279326
1999-06-11,15.06,1.88,5.8,8.75,10.85,11.74,5.94,2.99,0.89,4.73,5.69,6.04,1.31,0.35,0.9570413354124596
2005-07-11,18.03,3.32,6.99,5.35,6.14,7.24,0.24,1.89,1.1,3.15,3.8,4.1,0.95,0.3,1.2100771208226222
2012-10-01,19.38,2.61,5.2,8.15,7.94,8.16,2.95,0.0,0.22,0.09,0.24,1.62,1.53,1.38,0.948418620590544
2010-07-28,20.0,3.43,4.46,5.8,6.74,7.75,3.29,1.95,1.01,0.16,0.61,3.0,2.84,2.38,0.5318604547679437
2001-06-13,16.6,1.8,6.54,7.5,8.48,9.76,3.22,2.26,1.28,3.54,4.04,5.27,1.73,1.23,2.7640610726869377
1999-01-22,13.33,1.57,7.87,9.25,11.25,12.22,4.35,2.97,0.98,4.34,4.56,4.63,0.29,0.07,0.8249636371815441
2001-03-30,16.12,1.74,5.81,8.65,9.13,10.37,4.56,1.72,1.24,4.29,4.21,4.91,0.62,0.71,2.4287324317157246
2008-12-29,11.6,2.03,7.81,5.15,5.37,5.55,-2.26,0.4,0.18,0.02,0.78,2.11,2.09,1.33,1.061602142683224
2008-12-23,11.73,2.05,7.69,5.25,5.57,5.73,-1.95,0.48,0.16,0.02,0.9,2.18,2.17,1.28,1.0726783605266612
2008-03-28,18.55,4.47,4.64,7.13,7.51,7.87,3.23,0.74,0.36,1.29,1.65,3.44,2.15,1.79,0.21286025458620284
2003-03-27,13.19,1.54,7.3,6.1,6.11,6.29,-1.02,0.19,0.18,1.18,1.63,3.93,2.74,2.3,5.266982512366753
2001-08-14,14.84,1.63,6.51,6.97,7.28,9.25,2.74,2.28,1.97,3.44,3.73,4.97,1.54,1.24,2.307083782811938
2009-01-06,12.49,2.18,7.33,4.3,4.67,5.28,-2.05,0.98,0.61,0.14,0.78,2.46,2.32,1.68,0.9776658097686375
2008-11-17,11.16,1.97,8.16,7.2,7.18,7.5,-0.66,0.3,0.32,0.1,1.2,3.65,3.55,2.45,1.0405734503515136
2011-10-10,16.49,2.5,5.55,8.5,8.44,8.74,3.19,0.24,0.3,0.01,0.3,2.08,2.07,1.78,0.8598381055330702
2005-01-27,16.25,3.06,7.23,5.25,6.07,6.76,-0.47,1.51,0.69,2.41,3.3,4.22,1.82,0.92,1.4346349243856333
2011-02-08,18.48,2.93,4.91,7.15,7.77,8.16,3.25,1.01,0.39,0.15,0.85,3.74,3.58,2.88,0.5309232323707027
2003-12-10,15.87,2.59,5.38,4.22,4.5,5.21,-0.16,0.99,0.72,0.91,1.93,4.32,3.41,2.39,0.836494800058591
2009-08-11,18.56,3.1,4.99,3.28,5.62,7.05,2.06,3.77,1.42,0.19,1.18,3.67,3.48,2.5,0.6975669933520663
2003-07-08,16.04,1.92,8.01,5.0,5.17,5.73,-2.28,0.73,0.56,0.91,1.38,3.72,2.81,2.34,3.5504657534246578
2009-04-15,15.38,2.4,6.08,3.65,5.05,6.61,0.53,2.96,1.56,0.15,0.86,2.77,2.62,1.91,0.7508081596254597
1999-07-19,17.74,2.22,4.9,9.3,10.8,11.86,6.95,2.56,1.06,4.62,5.46,5.67,1.05,0.21,0.4215404317202609
2001-09-10,14.18,1.57,6.75,6.95,7.31,9.18,2.43,2.23,1.87,3.27,3.52,4.84,1.57,1.33,2.9034214269671335
2011-06-15,18.59,3.04,4.97,8.2,8.24,8.39,3.42,0.19,0.15,0.06,0.38,2.98,2.92,2.6,0.4866267239430251
2009-04-29,15.28,2.37,6.05,3.35,4.71,6.24,0.19,2.89,1.53,0.1,0.95,3.11,3.01,2.15,0.8211006590435421
1999-04-01,15.0,1.79,6.13,9.4,11.11,11.99,5.86,2.59,0.88,4.42,5.01,5.28,0.86,0.27,1.0056733630952381
2013-02-12,17.7,2.59,5.47,7.99,7.74,7.86,2.39,-0.13,0.12,0.09,0.27,1.98,1.89,1.71,0.952220540263949
1999-09-09,19.32,2.45,4.61,9.75,10.69,11.62,7.01,1.87,0.93,4.8,5.69,5.97,1.16,0.28,0.2577389235081775
2005-03-22,17.15,3.25,6.79,5.25,5.94,6.72,-0.08,1.47,0.78,2.82,3.83,4.65,1.83,0.82,1.4922210450008366
2010-05-28,18.79,3.19,4.71,5.1,5.94,7.53,2.82,2.43,1.59,0.16,0.77,3.3,3.14,2.53,0.6352823158498138
2004-08-31,13.97,2.48,7.33,4.57,5.55,6.09,-1.24,1.52,0.54,1.58,2.52,4.12,2.54,1.6,1.544038629102527
2014-08-14,20.92,2.91,4.89,8.65,8.51,8.71,3.82,0.06,0.19,0.03,0.41,2.4,2.37,1.99,0.5681465333472766
2010-01-22,20.32,3.26,4.5,3.9,5.21,7.56,3.06,3.66,2.35,0.05,0.79,3.6,3.55,2.81,0.588424288116917
2004-10-15,14.48,2.59,6.67,5.1,5.71,6.76,0.1,1.66,1.05,1.72,2.46,3.99,2.27,1.54,1.390540585330284
2003-01-07,13.99,1.65,6.82,5.33,5.53,6.02,-0.8,0.69,0.49,1.21,1.75,4.01,2.79,2.26,5.08071836099585
2011-02-11,18.42,2.92,4.92,7.2,7.75,8.12,3.2,0.92,0.37,0.12,0.84,3.64,3.52,2.8,0.5152755014208399
2012-08-14,17.66,2.49,5.59,8.3,7.92,8.21,2.62,-0.09,0.29,0.11,0.28,1.73,1.62,1.46,0.988617310190105
2011-10-05,15.9,2.41,5.83,8.45,8.39,8.57,2.75,0.12,0.19,0.0,0.26,1.89,1.89,1.63,0.8966076638277276
2013-01-31,18.05,2.65,5.41,7.96,7.75,7.91,2.5,-0.05,0.16,0.08,0.27,1.99,1.91,1.72,0.909056784768419
2012-04-04,18.52,2.57,5.32,8.75,8.08,8.68,3.37,-0.07,0.6,0.08,0.35,2.22,2.15,1.88,0.7760546196799776
2010-05-18,18.41,3.2,4.73,4.15,5.82,7.5,2.76,3.35,1.68,0.17,0.73,3.35,3.18,2.62,0.6963176364584818
2004-04-23,18.72,3.07,5.08,4.33,4.53,5.07,-0.01,0.74,0.54,0.96,2.09,4.36,3.4,2.27,0.3296208903570865
2000-09-20,23.62,2.46,4.9,11.05,11.0,11.64,6.74,0.59,0.65,6.12,6.12,5.9,-0.22,-0.22,1.0514025854580757
2009-08-12,18.52,3.1,5.0,3.28,5.65,7.03,2.02,3.75,1.38,0.18,1.15,3.71,3.53,2.56,0.6897967591321066
2003-09-18,14.55,2.06,6.97,4.62,4.76,5.31,-1.65,0.69,0.56,0.95,1.63,4.16,3.21,2.54,2.154170661553212
2004-11-24,15.59,2.79,6.28,5.32,5.99,7.22,0.94,1.9,1.23,2.17,2.97,4.2,2.04,1.24,1.4970801792059323
2008-04-07,17.88,4.32,4.82,7.0,7.74,7.99,3.17,0.99,0.24,1.39,1.93,3.55,2.15,1.61,0.2424618196057955
2007-09-03,18.57,4.4,4.94,6.9,7.62,7.9,2.96,1.0,0.29,3.86,4.16,4.53,0.67,0.37,0.11602268935602256
2010-08-12,20.89,3.3,4.4,6.15,6.96,7.83,3.42,1.68,0.86,0.16,0.55,2.75,2.59,2.2,0.44530992144696024
2000-02-09,31.19,3.58,3.65,8.4,9.54,10.48,6.83,2.08,0.94,5.63,6.67,6.58,0.95,-0.08,0.154202424737774
1999-09-28,21.35,2.39,4.68,9.75,10.57,11.55,6.88,1.8,0.98,4.86,5.64,5.91,1.05,0.27,0.3177359464665117
2012-07-31,16.94,2.43,5.85,8.2,8.05,8.24,2.39,0.04,0.19,0.11,0.22,1.47,1.36,1.26,1.018429885252457
2001-01-31,20.89,2.25,4.5,9.3,9.54,10.42,5.92,1.12,0.88,4.98,4.58,5.03,0.05,0.45,1.364145943742356
2012-01-25,17.47,2.46,5.44,8.75,8.07,8.3,2.86,-0.45,0.23,0.04,0.23,2.0,1.96,1.78,0.6875215953403424
2005-01-20,16.01,3.02,7.1,5.3,6.05,6.72,-0.38,1.42,0.67,2.35,3.19,4.17,1.83,0.98,1.5060240963855422
2006-05-05,21.3,4.83,4.81,5.67,6.52,7.54,2.72,1.87,1.01,4.78,4.94,5.11,0.33,0.17,0.40108491616556896
2013-12-12,18.55,2.42,5.4,8.72,8.33,8.84,3.44,0.12,0.52,0.07,0.33,2.88,2.81,2.55,0.8186070199873194
2007-10-05,21.61,4.94,4.23,7.0,7.76,7.91,3.67,0.91,0.15,3.91,4.09,4.64,0.73,0.55,-0.04014645202533851
2014-06-09,21.77,3.08,4.8,8.49,8.2,8.54,3.74,0.05,0.35,0.04,0.42,2.61,2.58,2.19,0.5629205867639229
1999-01-12,13.15,1.55,7.94,9.4,11.28,12.22,4.28,2.82,0.94,4.47,4.66,4.81,0.34,0.15,0.9112337916303137
2013-11-06,17.76,2.41,5.58,8.63,8.49,8.81,3.23,0.18,0.32,0.05,0.29,2.64,2.59,2.35,1.0494811532713992
2010-04-01,19.56,3.29,4.44,4.11,6.17,7.83,3.39,3.72,1.66,0.16,1.06,3.87,3.71,2.81,0.6701762864770322
2000-04-19,26.06,2.67,4.75,8.25,9.51,10.32,5.57,2.07,0.81,5.8,6.35,6.0,0.2,-0.36,0.5910078481798429
2004-03-16,16.79,2.75,4.89,4.26,4.55,5.2,0.3,0.94,0.64,0.95,1.48,3.68,2.73,2.2,0.49233997901364135
2005-06-01,17.48,3.27,7.18,5.2,6.06,6.92,-0.26,1.72,0.86,2.94,3.48,3.89,0.95,0.41,1.3461339715521228
2009-08-17,18.36,2.99,5.08,3.35,5.69,7.08,2.0,3.73,1.39,0.18,1.01,3.47,3.3,2.46,0.6795008665511264
2000-12-22,18.96,2.04,5.3,9.2,10.14,10.97,5.67,1.77,0.83,5.24,5.11,5.01,-0.22,-0.09,1.3042501824715065
2000-07-17,25.97,2.68,4.39,8.9,9.64,10.93,6.54,2.03,1.29,6.15,6.47,6.15,0.0,-0.32,0.6532307259161936
2001-10-23,13.41,1.49,6.94,6.7,6.95,8.89,1.94,2.19,1.94,2.21,2.77,4.65,2.44,1.88,3.3789731051344747
2005-03-21,17.49,3.32,6.68,5.25,5.93,6.71,0.03,1.46,0.78,2.79,3.72,4.53,1.74,0.81,1.4597386978625706
2005-06-03,17.54,3.28,7.16,5.2,6.02,6.9,-0.26,1.7,0.88,2.96,3.58,3.98,1.02,0.4,1.357613738097176
1999-07-21,17.67,2.21,4.94,9.35,10.77,11.85,6.92,2.5,1.09,4.57,5.42,5.65,1.09,0.23,0.35520078461286975
2011-06-03,18.8,3.1,4.91,8.2,8.23,8.26,3.35,0.06,0.03,0.04,0.43,2.99,2.96,2.56,0.4458601583705333
2009-12-29,20.68,3.26,4.33,3.8,5.77,7.71,3.38,3.91,1.94,0.1,1.1,3.8,3.7,2.71,0.4999477988515746
2001-02-21,20.97,2.26,4.87,8.45,9.29,10.27,5.39,1.82,0.98,5.01,4.59,5.13,0.12,0.54,1.4207015936052136
2013-03-19,17.33,2.48,5.63,7.93,7.73,7.9,2.27,-0.03,0.16,0.08,0.24,1.9,1.83,1.66,1.1521712565404312
2008-03-26,18.06,4.36,4.75,7.3,7.51,7.76,3.01,0.46,0.26,1.2,1.63,3.46,2.26,1.83,0.2450190703988624
2012-09-04,17.93,2.38,5.65,8.2,7.93,8.21,2.55,0.01,0.28,0.1,0.23,1.57,1.47,1.34,1.0275052431116363
2005-06-22,17.89,3.31,7.09,5.32,6.05,6.83,-0.26,1.51,0.79,3.01,3.62,3.95,0.94,0.33,1.2997803128556682
2011-03-01,19.1,3.04,4.73,7.15,7.73,7.99,3.26,0.84,0.26,0.14,0.66,3.4,3.26,2.75,0.5267831729948198
2009-07-21,18.87,3.06,4.93,3.23,5.02,7.04,2.11,3.81,2.02,0.19,0.92,3.48,3.3,2.56,0.6072801454363785
1999-03-25,14.87,1.78,7.13,8.95,11.08,11.99,4.86,3.04,0.91,4.5,5.03,5.22,0.71,0.19,0.9646374636525656
2012-01-11,16.53,2.34,5.68,8.5,8.01,8.23,2.55,-0.27,0.22,0.02,0.23,1.91,1.88,1.67,0.9044672184995401
2010-05-27,18.07,3.14,4.79,5.05,5.96,7.52,2.73,2.47,1.56,0.17,0.88,3.36,3.19,2.48,0.659395261467612
2002-05-14,14.43,1.75,5.56,6.5,6.9,7.79,2.23,1.29,0.89,1.8,3.39,5.28,3.48,1.89,2.8144147558587584
1999-01-18,12.97,1.53,8.11,9.4,11.27,12.22,4.11,2.82,0.95,4.42,4.57,4.69,0.27,0.11,0.885920775775318
2008-12-02,10.4,1.84,8.58,6.95,6.97,7.0,-1.58,0.05,0.04,0.04,0.9,2.7,2.67,1.8,1.1794126342761406
2008-06-10,16.28,3.79,5.28,7.55,8.1,8.28,3.0,0.73,0.18,2.01,2.93,4.1,2.08,1.17,0.2108329132358706
2008-12-08,10.88,1.9,8.2,5.8,6.18,6.69,-1.51,0.89,0.51,0.01,0.94,2.75,2.74,1.8,1.1381707633209999
2005-11-08,16.25,3.27,6.68,5.65,6.1,7.11,0.42,1.46,1.0,3.91,4.42,4.56,0.65,0.14,1.1600552231937415
2007-02-21,18.29,4.36,5.08,7.65,7.76,7.93,2.85,0.27,0.16,5.16,4.84,4.69,-0.47,-0.15,0.0819589313839113
2005-01-11,16.37,3.09,6.96,5.5,5.96,6.55,-0.4,1.05,0.6,2.34,3.22,4.24,1.9,1.03,1.421537018582566
2009-02-04,12.31,1.92,7.52,4.75,4.78,6.4,-1.13,1.65,1.62,0.3,0.98,2.94,2.64,1.96,1.2127249506559852
2003-04-03,13.26,1.55,7.26,5.45,5.68,5.98,-1.27,0.53,0.31,1.1,1.54,3.91,2.81,2.37,5.327518444459766
2011-07-04,19.15,3.07,4.8,8.2,8.23,8.35,3.55,0.15,0.12,0.02,0.47,3.18,3.17,2.71,0.446457030434257
2012-04-03,18.61,2.58,5.28,9.0,8.17,8.73,3.45,-0.27,0.56,0.08,0.37,2.29,2.21,1.93,0.7228876281198195
1999-09-07,19.21,2.39,4.77,9.8,10.78,11.67,6.89,1.87,0.89,4.82,5.69,5.95,1.13,0.26,0.3104840770842918
2013-04-12,16.74,2.41,5.9,7.84,7.58,7.86,1.97,0.02,0.29,0.06,0.23,1.72,1.66,1.49,1.1253460456033544
2003-05-23,14.12,1.64,8.93,4.6,5.06,5.81,-3.12,1.21,0.75,1.08,1.35,3.33,2.25,1.98,4.044860542227424
2011-07-06,19.09,3.06,4.82,8.2,8.18,8.33,3.51,0.13,0.15,0.01,0.43,3.11,3.1,2.68,0.4297510638767006
2013-10-25,17.32,2.37,5.64,8.77,8.36,8.57,2.93,-0.2,0.21,0.04,0.3,2.5,2.47,2.2,1.103496399198875
2004-07-06,14.76,2.43,7.7,4.44,4.95,5.69,-2.01,1.25,0.74,1.22,2.61,4.48,3.26,1.87,1.1674142840425952
2013-02-25,17.79,2.55,5.47,8.03,7.74,7.79,2.32,-0.24,0.05,0.12,0.24,1.87,1.74,1.62,1.045146531068056
2004-01-20,17.91,2.94,4.79,4.29,4.61,5.13,0.34,0.84,0.52,0.87,1.61,4.06,3.2,2.45,0.28556651042508485
2003-11-12,14.91,2.44,5.66,4.42,4.68,5.08,-0.58,0.66,0.4,0.96,2.04,4.4,3.44,2.36,1.6255489487388752
2011-08-12,16.94,2.7,5.48,8.3,8.17,8.29,2.81,-0.01,0.12,0.01,0.2,2.26,2.25,2.07,0.6577213777039077
2001-04-25,16.55,1.81,6.02,7.9,8.94,10.21,4.19,2.31,1.27,3.82,4.11,5.26,1.44,1.15,2.444842406876791
2000-11-15,21.63,2.25,5.3,10.0,10.26,11.25,5.95,1.25,0.99,6.36,5.9,5.71,-0.64,-0.19,1.5369389461945917
2001-12-05,15.63,1.74,6.25,6.62,6.8,7.79,1.54,1.17,1.0,1.77,3.07,4.9,3.14,1.84,3.068631436314363
2010-07-08,19.76,3.38,4.51,5.4,6.35,7.6,3.09,2.2,1.25,0.15,0.62,3.04,2.89,2.42,0.49555301908754945
2004-06-18,14.24,2.34,8.35,4.5,4.82,5.47,-2.88,0.97,0.65,1.27,2.74,4.72,3.45,1.98,1.1204302814623097
2003-11-28,14.92,2.44,5.61,4.25,4.59,5.15,-0.47,0.9,0.56,0.94,2.06,4.24,3.3,2.18,1.3794927648980861
2001-11-12,13.79,1.54,6.83,6.7,6.86,8.62,1.8,1.92,1.77,1.83,2.45,4.31,2.48,1.86,3.420705014975809
2007-01-16,20.22,4.36,4.61,7.05,7.55,7.77,3.15,0.72,0.21,5.08,4.87,4.75,-0.33,-0.11,0.18036442029413502
2009-07-27,19.29,3.15,4.86,3.25,5.06,6.94,2.08,3.69,1.87,0.19,1.04,3.73,3.53,2.69,0.5867718446601942
2006-04-10,21.08,4.59,4.83,5.73,6.57,7.54,2.72,1.81,0.97,4.67,4.89,4.96,0.29,0.07,0.44678221955047936
2004-01-02,18.63,3.06,4.66,4.22,6.71,5.13,0.47,0.91,-1.58,0.92,1.69,4.25,3.34,2.56,0.5045361337227365
2011-11-09,17.56,2.59,5.32,8.7,8.65,9.06,3.73,0.36,0.4,0.01,0.23,1.97,1.96,1.74,0.8343199546676634
2005-06-07,17.55,3.25,7.14,5.2,6.01,6.86,-0.29,1.66,0.85,3.0,3.57,3.91,0.91,0.34,1.375599245892809
2011-08-30,16.71,2.54,5.54,8.4,8.24,8.32,2.78,-0.08,0.08,0.02,0.2,2.18,2.16,1.98,0.7286267906446942
1999-04-23,13.55,1.62,6.63,8.6,10.9,11.94,5.31,3.34,1.04,4.42,5.03,5.25,0.83,0.22,1.211664530575566
2008-09-02,16.43,3.37,5.25,9.0,9.0,8.59,3.34,-0.41,-0.41,1.67,2.27,3.74,2.07,1.47,0.26199405506014406
2011-08-18,16.48,2.51,5.6,8.35,8.22,8.25,2.65,-0.1,0.03,0.01,0.19,2.07,2.06,1.87,0.7074596597523879
2000-10-23,19.76,2.06,5.78,9.9,10.5,11.65,5.87,1.75,1.15,6.33,5.85,5.59,-0.74,-0.25,1.5410406742396479
2014-03-11,18.59,2.53,5.45,9.18,8.47,8.73,3.27,-0.45,0.26,0.05,0.37,2.77,2.72,2.39,0.8064930027153643
2004-06-04,14.48,2.38,8.16,4.43,4.68,5.28,-2.89,0.85,0.6,1.17,2.59,4.68,3.51,2.09,0.9648857994041709
1999-11-16,20.79,2.34,4.73,9.45,10.45,11.41,6.69,1.96,0.96,5.27,5.86,5.96,0.69,0.1,0.4253827170401876
2013-03-04,17.2,2.47,5.66,8.14,7.77,7.88,2.22,-0.26,0.11,0.09,0.24,1.88,1.79,1.64,1.1068308669731444
2010-09-27,23.0,3.5,3.92,6.2,7.02,7.86,3.94,1.66,0.85,0.14,0.43,2.53,2.39,2.1,0.4027408034849953
2002-08-09,12.0,1.53,6.99,5.85,6.22,7.23,0.24,1.38,1.01,1.62,2.07,4.26,2.63,2.19,3.8571227675432427
2005-07-27,18.91,3.48,6.81,5.3,5.95,7.0,0.19,1.7,1.05,3.38,3.99,4.26,0.87,0.27,0.9969828537787919
2009-11-09,19.25,3.17,4.65,3.26,5.58,7.3,2.65,4.04,1.72,0.05,0.85,3.48,3.43,2.63,0.6335551802920432
2002-05-21,13.39,1.62,5.95,6.95,7.12,8.2,2.25,1.25,1.08,1.76,3.23,5.15,3.4,1.93,3.319341451799442
2005-04-04,17.09,3.18,6.75,5.25,6.0,6.75,0.0,1.5,0.76,2.74,3.73,4.46,1.73,0.73,1.326044178376431
2013-11-27,18.08,2.36,5.55,8.97,8.4,8.99,3.44,0.02,0.59,0.06,0.29,2.74,2.67,2.45,0.9879590157804203
2004-01-23,17.31,2.84,4.91,4.29,4.63,5.13,0.22,0.84,0.49,0.87,1.62,3.92,3.05,2.3,0.3990564775160599
2009-05-04,16.03,2.48,5.76,3.3,4.69,6.35,0.59,3.05,1.66,0.19,0.94,3.16,2.97,2.22,0.7274797797743942
1999-12-21,23.93,2.75,4.32,8.95,10.28,11.3,6.98,2.35,1.02,5.58,6.22,6.38,0.8,0.16,0.31207436279767364
2013-11-25,18.06,2.38,5.54,8.97,8.55,9.08,3.54,0.11,0.53,0.08,0.29,2.74,2.66,2.45,0.9986323155216283
2004-05-05,17.91,2.94,5.93,4.37,4.51,5.11,-0.82,0.74,0.6,0.98,2.34,4.59,3.61,2.24,0.3164590250156143
2013-07-10,17.55,2.41,5.64,7.49,7.65,7.52,1.88,0.03,-0.13,0.04,0.37,2.67,2.63,2.3,1.0877997960721726
2001-12-04,15.23,1.7,6.4,6.63,6.79,7.78,1.37,1.15,0.99,1.75,2.82,4.67,2.92,1.85,3.1637919042982334
2004-11-02,14.66,2.62,6.6,5.35,5.87,6.93,0.33,1.58,1.06,1.93,2.57,4.05,2.12,1.49,1.4828478752334457
2001-12-06,15.62,1.74,6.22,6.64,6.79,7.79,1.58,1.15,1.01,1.76,3.18,5.01,3.25,1.83,3.0748151665197048
2011-12-07,17.21,2.47,5.46,8.65,8.25,8.59,3.13,-0.06,0.34,0.01,0.24,2.03,2.03,1.8,0.905379539616179
2014-05-16,20.21,2.83,5.02,8.8,8.47,8.83,3.81,0.03,0.36,0.02,0.36,2.52,2.5,2.16,0.6702970297029704
2009-08-27,19.49,3.18,4.76,3.4,5.87,7.26,2.5,3.86,1.38,0.15,1.05,3.46,3.32,2.42,0.582974503510008
2001-04-10,15.31,1.65,6.27,8.35,8.98,10.32,4.04,1.97,1.33,3.93,4.23,5.08,1.15,0.85,2.6386190509469563
2014-06-13,21.39,2.99,4.87,8.55,8.22,8.59,3.72,0.04,0.37,0.04,0.46,2.6,2.57,2.15,0.590515889393314
2008-07-14,14.79,3.29,5.78,9.05,9.45,9.37,3.59,0.32,-0.07,1.46,2.46,3.86,2.41,1.4,0.45517872657316616
2007-04-05,16.89,4.03,5.39,7.62,8.1,8.18,2.79,0.56,0.08,5.01,4.63,4.68,-0.32,0.06,0.33723011432349215
2006-05-04,21.23,4.81,4.83,5.75,6.49,7.54,2.7,1.79,1.04,4.79,4.98,5.16,0.38,0.18,0.40453849099961703
2009-09-25,20.63,3.17,4.48,3.45,5.89,7.16,2.69,3.71,1.28,0.1,0.99,3.32,3.22,2.33,0.534140819280686
2009-10-28,19.78,3.11,4.69,3.25,5.92,7.26,2.57,4.01,1.34,0.07,0.94,3.42,3.34,2.47,0.6091839060086597
2012-01-23,17.07,2.42,5.51,8.65,7.96,8.16,2.65,-0.49,0.21,0.04,0.24,2.06,2.02,1.82,0.7106155286260025
2009-01-13,11.18,1.91,8.22,4.43,4.8,5.67,-2.56,1.24,0.86,0.12,0.76,2.3,2.18,1.54,1.1704343349246469
2014-09-09,22.34,3.08,4.61,8.62,8.46,8.52,3.9,-0.1,0.06,0.02,0.56,2.5,2.48,1.94,0.4364798807976218
1999-02-04,12.95,1.55,8.01,9.2,11.18,12.22,4.21,3.02,1.04,4.47,4.77,4.88,0.41,0.11,1.0367193124894682
2014-06-05,21.15,3.01,4.85,8.51,8.28,8.52,3.67,0.01,0.24,0.04,0.38,2.58,2.55,2.2,0.5996952456667743
2006-06-16,15.95,3.49,6.09,6.2,7.0,7.8,1.72,1.6,0.8,4.8,5.17,5.14,0.34,-0.03,0.9611524358302777
2006-05-29,18.11,4.19,5.47,5.74,6.74,7.64,2.17,1.9,0.91,4.81,4.95,5.05,0.24,0.1,0.6504904020017899
2012-04-09,18.23,2.53,5.41,8.75,8.0,8.62,3.21,-0.13,0.62,0.09,0.32,2.05,1.96,1.73,0.8188559574620284
2013-05-15,18.08,2.65,5.46,7.35,7.27,7.45,2.0,0.1,0.18,0.04,0.24,1.94,1.9,1.7,0.9022334466165725
1999-08-18,18.87,2.36,4.84,9.1,10.42,11.52,6.68,2.42,1.1,4.75,5.64,5.87,1.12,0.24,0.26784034678771507
2001-06-06,16.37,1.77,6.61,7.4,8.58,9.89,3.27,2.49,1.3,3.62,4.13,5.26,1.64,1.13,2.939794905722792
2012-05-10,16.94,2.4,5.88,8.45,8.07,8.56,2.67,0.11,0.49,0.1,0.26,1.87,1.78,1.61,0.947166380442469
2000-05-24,21.74,2.22,4.83,8.5,10.05,10.69,5.85,2.19,0.64,5.89,6.84,5.98,0.09,-0.86,0.9956630906185799
2009-07-08,17.52,2.82,5.27,3.2,5.14,6.99,1.72,3.79,1.85,0.19,0.92,3.31,3.12,2.39,0.5880701647901432
2000-05-10,23.59,2.41,4.86,8.2,9.37,10.54,5.67,2.34,1.16,6.08,6.8,5.98,-0.11,-0.83,0.854424451565196
